Время. с;Лобовая часть;Обмотка;Зубцы;Зазор;Вал ;Корпус
2710;86.59952;77.318954;51.777073;49.729973;54.00537;36.906834
2711;86.612564;77.331055;51.69174;49.737385;54.01684;36.907936
2712;86.62561;77.339294;52.105503;49.745148;54.031483;36.908787
2713;86.63865;77.3444;52.19757;49.753906;54.0439;36.909515
2714;86.65167;77.348946;52.050285;49.762833;54.05567;36.91004
2715;86.664696;77.35502;51.812008;49.771553;54.073402;36.91031
2716;86.677704;77.36165;51.673626;49.77842;54.08433;36.91095
2717;86.69071;77.36341;51.556805;49.784145;54.09577;36.91159
2718;86.7037;77.362305;51.338158;49.788807;54.102596;36.911884
2719;86.716675;77.35886;51.302307;49.794228;54.105267;36.912155
2720;86.72963;77.35582;51.522774;49.800312;54.109085;36.912052
2721;86.74256;77.353325;51.59681;49.80713;54.116642;36.911907
2722;86.755486;77.35176;51.59399;49.815155;54.13518;36.91186
2723;86.76839;77.35209;51.763973;49.82203;54.148685;36.91211
2724;86.78128;77.354935;52.13885;49.83071;54.16892;36.912476
2725;86.79417;77.36287;51.93405;49.840572;54.194954;36.913074
2726;86.807045;77.373474;52.14605;49.849735;54.218384;36.914146
2727;86.81992;77.3855;52.233322;49.85908;54.247055;36.915314
2728;86.832794;77.39252;52.45342;49.869198;54.2821;36.916584
2729;86.845665;77.39831;52.49826;49.877983;54.303852;36.917755
2730;86.85853;77.40506;52.469273;49.885536;54.3219;36.918674
2731;86.871376;77.40776;52.40392;49.89164;54.33584;36.919415
2732;86.88422;77.411766;52.54873;49.896168;54.3457;36.91994
2733;86.89705;77.41803;52.702503;49.900852;54.36383;36.92069
2734;86.909874;77.421326;52.538826;49.904324;54.372772;36.9217
2735;86.92268;77.426315;53.008816;49.908096;54.378098;36.922523
2736;86.93549;77.42693;53.078743;49.911476;54.379063;36.92319
2737;86.94828;77.42613;52.81688;49.913418;54.37255;36.92346
2738;86.96105;77.42262;52.879204;49.915768;54.36736;36.923496
2739;86.97381;77.42439;52.49875;49.92002;54.36163;36.923374
2740;86.98656;77.43033;52.58277;49.92416;54.35609;36.923553
2741;86.9993;77.44065;52.35054;49.929016;54.348;36.92396
2742;87.01204;77.4481;52.436222;49.936287;54.345398;36.924385
2743;87.024765;77.45306;52.64771;49.944534;54.34837;36.924526
2744;87.03749;77.46092;52.57451;49.952915;54.35333;36.924625
2745;87.05021;77.472755;52.7745;49.96316;54.363747;36.92501
2746;87.06293;77.49176;53.013676;49.971325;54.379406;36.925694
2747;87.07566;77.5093;53.17789;49.976997;54.385162;36.927094
2748;87.08839;77.52588;53.286423;49.981632;54.379513;36.928303
2749;87.10113;77.54672;53.06814;49.986534;54.371876;36.929344
2750;87.11388;77.57011;53.125378;49.992634;54.365124;36.930485
2751;87.12663;77.58841;53.36322;49.99987;54.365627;36.931675
2752;87.1394;77.60131;53.609875;50.007256;54.36877;36.932514
2753;87.15216;77.60883;53.429314;50.014706;54.37668;36.93317
2754;87.16491;77.61102;53.538307;50.022583;54.389523;36.93361
2755;87.17765;77.614624;53.610817;50.028683;54.39963;36.933876
2756;87.190384;77.61685;53.878204;50.03481;54.41306;36.93442
2757;87.2031;77.61824;53.67012;50.038883;54.422897;36.93491
2758;87.215805;77.62042;53.313923;50.042774;54.433098;36.935486
2759;87.2285;77.61699;53.360806;50.04554;54.434814;36.936157
2759;87.2285;77.61699;53.360806;50.04554;54.434814;36.936222
2761;87.25383;77.61189;53.090374;50.049698;54.43047;36.93621
2762;87.26647;77.61029;53.16521;50.050972;54.428864;36.936417
2763;87.2791;77.600365;53.110897;50.051727;54.423214;36.936592
2764;87.291695;77.587845;53.0983;50.051914;54.418777;36.936207
2765;87.30427;77.572426;53.235435;50.05259;54.41441;36.935745
2766;87.3168;77.55692;53.148064;50.053715;54.419464;36.935055
2767;87.32931;77.544975;53.03338;50.054394;54.429935;36.934654
2768;87.34179;77.53169;52.88467;50.05419;54.441418;36.934654
2769;87.35425;77.5221;52.847805;50.054443;54.451782;36.934784
2770;87.36668;77.51576;53.04901;50.05398;54.452305;36.93518
2771;87.37908;77.508766;53.143677;50.05359;54.449196;36.93551
2772;87.39147;77.50694;53.035625;50.052177;54.43763;36.935562
2773;87.40385;77.50358;53.039772;50.051514;54.42858;36.93574
2774;87.41621;77.50364;53.05079;50.05159;54.426277;36.935818
2775;87.42855;77.50793;52.871044;50.052;54.423515;36.93627
2776;87.44089;77.50963;52.658768;50.052006;54.411938;36.936916
2777;87.45321;77.51154;52.64404;50.05336;54.39884;36.93721
2778;87.46552;77.51444;52.453976;50.055412;54.396908;36.93729
2779;87.47783;77.517044;52.64113;50.058525;54.401196;36.93763
2780;87.49012;77.51603;52.38709;50.061146;54.40187;36.938103
2781;87.502396;77.51404;52.402237;50.06257;54.400833;36.93824
2782;87.514656;77.51493;52.60471;50.06461;54.400414;36.938496
2783;87.5269;77.516945;52.496696;50.066525;54.395363;36.938812
2784;87.53915;77.524796;52.451473;50.068924;54.383995;36.93921
2785;87.55138;77.53109;52.192802;50.07051;54.369907;36.939613
2786;87.56361;77.53629;52.027306;50.07294;54.35771;36.93979
2787;87.57583;77.54489;52.20886;50.076534;54.34332;36.939983
2788;87.58804;77.5596;52.502224;50.080242;54.327095;36.940292
2789;87.600266;77.57547;52.482647;50.084106;54.308838;36.940678
2790;87.612495;77.589584;52.200504;50.08679;54.28744;36.941174
2791;87.624725;77.60632;52.274406;50.090088;54.270187;36.94146
2792;87.636955;77.622284;52.1938;50.093243;54.25341;36.942028
2793;87.64919;77.63414;52.40134;50.096657;54.23205;36.94259
2794;87.66143;77.64583;52.504765;50.09932;54.202152;36.94267
2795;87.67366;77.65627;52.493767;50.10278;54.176395;36.942574
2796;87.68589;77.661995;52.304684;50.1082;54.165615;36.942314
2797;87.69812;77.66604;52.32089;50.115322;54.169033;36.942112
2798;87.71033;77.66459;52.54963;50.122322;54.171516;36.9422
2799;87.72253;77.663994;52.699337;50.130802;54.171112;36.941963
2800;87.73471;77.66812;52.43833;50.137085;54.16611;36.941605
2801;87.74689;77.67173;52.52375;50.14313;54.158604;36.941475
2802;87.759056;77.6702;52.574078;50.150444;54.15712;36.94127
2803;87.7712;77.67237;52.68286;50.156143;54.15231;36.94082
2804;87.78335;77.68086;52.941116;50.16123;54.147808;36.94071
2805;87.79549;77.6928;53.03041;50.16578;54.139687;36.94112
2806;87.807625;77.70257;53.08001;50.170277;54.13;36.941593
2807;87.819756;77.70849;52.907104;50.175373;54.125206;36.941822
2808;87.83189;77.71608;52.99195;50.18117;54.114212;36.94199
2809;87.84401;77.72503;53.198017;50.186424;54.096523;36.94207
2810;87.85613;77.73431;53.507507;50.19072;54.072025;36.941975
2811;87.86825;77.744446;53.4306;50.194046;54.046158;36.94171
2812;87.88036;77.75243;53.609882;50.19699;54.015144;36.94154
2813;87.89247;77.75991;53.48365;50.200603;53.979538;36.94112
2814;87.90458;77.763916;53.389553;50.20405;53.950603;36.94037
2815;87.91667;77.767204;52.889023;50.20717;53.92361;36.939575
2816;87.92876;77.772285;52.798347;50.210117;53.897575;36.938972
2817;87.940834;77.77782;52.785183;50.213886;53.88078;36.938484
2818;87.9529;77.78462;52.931446;50.217136;53.859325;36.938293
2819;87.964966;77.793274;52.619823;50.22054;53.83883;36.938152
2820;87.97703;77.80376;52.57616;50.223957;53.815773;36.93806
2821;87.98909;77.81339;52.724453;50.22756;53.80534;36.938007
2822;88.00115;77.81915;52.98501;50.233368;53.797874;36.93818
2823;88.0132;77.82611;52.818596;50.24077;53.79036;36.938263
2824;88.02524;77.826385;52.734737;50.24833;53.78743;36.938133
2825;88.03727;77.820076;52.731617;50.25511;53.7884;36.937565
2826;88.04928;77.81369;52.775448;50.261925;53.78935;36.93688
2827;88.061264;77.80348;52.676342;50.268112;53.788284;36.93632
2828;88.07322;77.79195;52.93619;50.273655;53.78694;36.935333
2829;88.08516;77.7853;52.77308;50.278538;53.78281;36.934456
2830;88.09708;77.78523;52.449528;50.283848;53.783466;36.93395
2831;88.10898;77.78978;52.254475;50.2887;53.788013;36.933853
2832;88.12088;77.802086;52.413692;50.294964;53.793705;36.934387
2833;88.13278;77.81678;52.45447;50.301037;53.80102;36.935284
2834;88.144684;77.82716;52.475773;50.305893;53.79666;36.936237
2835;88.156586;77.83217;52.522724;50.311123;53.790142;36.93671
2836;88.16848;77.82835;52.32583;50.31629;53.78504;36.93661
2837;88.18035;77.82493;52.45446;50.322063;53.779545;36.93602
2838;88.19221;77.82252;52.347034;50.327324;53.77922;36.935474
2839;88.20404;77.82489;52.591225;50.331882;53.78015;36.93516
2840;88.21587;77.831566;52.645897;50.33654;53.78523;36.935402
2841;88.22771;77.84151;52.80132;50.34225;53.789196;36.93596
2842;88.23953;77.85154;52.909706;50.348145;53.784954;36.936714
2843;88.25135;77.85682;52.83777;50.354748;53.786304;36.937042
2844;88.26317;77.86498;52.940098;50.362507;53.799004;36.937126
2845;88.27499;77.876854;53.0853;50.370533;53.81264;36.937828
2846;88.2868;77.89017;52.969677;50.378674;53.82693;36.938763
2847;88.298615;77.904076;52.871655;50.388695;53.83888;36.939728
2848;88.31043;77.91667;52.66107;50.39821;53.845562;36.940567
2849;88.32225;77.93745;52.61345;50.40689;53.85534;36.941154
2850;88.33408;77.96082;52.510586;50.4147;53.869736;36.942383
2851;88.34593;77.981766;52.53608;50.422527;53.88802;36.94385
2852;88.35778;77.9988;52.701904;50.42879;53.902046;36.945522
2853;88.369644;78.013756;52.790096;50.434517;53.915764;36.94685
2854;88.3815;78.0295;52.90844;50.439865;53.929214;36.948063
2855;88.39337;78.05321;53.069363;50.445587;53.94369;36.949608
2856;88.40525;78.07967;53.463806;50.45084;53.958195;36.95156
2857;88.41715;78.109695;53.634884;50.45702;53.982624;36.953777
2858;88.42907;78.13564;53.695187;50.4628;54.001633;36.956356
2859;88.441;78.156715;53.632416;50.467285;54.00824;36.95861
2860;88.45295;78.18336;53.95083;50.470966;54.001984;36.960262
2861;88.464905;78.20788;53.777786;50.474957;53.996834;36.96194
2862;88.47688;78.23089;53.937042;50.481163;53.998264;36.963356
2863;88.48886;78.2482;53.994415;50.48744;53.993187;36.964737
2864;88.500854;78.26223;53.978996;50.49314;53.988552;36.96544
2865;88.51284;78.28125;54.025215;50.499596;53.978992;36.96619
2866;88.52484;78.30172;53.960903;50.50645;53.973698;36.967014
2867;88.53685;78.31955;54.016987;50.514885;53.97521;36.9678
2868;88.54887;78.333954;53.97639;50.52283;53.966335;36.968636
2869;88.56088;78.34496;53.86671;50.531227;53.955902;36.96892
2870;88.57289;78.35358;53.74617;50.537945;53.95019;36.968815
2871;88.5849;78.358734;54.04211;50.544132;53.945736;36.96883
2872;88.59691;78.36783;53.942997;50.549995;53.936504;36.96885
2873;88.60891;78.38347;53.82536;50.555958;53.929382;36.969154
2874;88.62091;78.40015;53.878174;50.561287;53.92478;36.969704
2875;88.63293;78.42177;53.760777;50.568043;53.91956;36.970642
2876;88.64495;78.44839;54.06138;50.574993;53.916527;36.971703
2877;88.65699;78.4706;53.84479;50.58241;53.918877;36.973087
2878;88.66904;78.487526;53.750584;50.591866;53.925213;36.97421
2879;88.68109;78.49852;53.851715;50.602108;53.93567;36.975025
2880;88.69314;78.50693;53.613354;50.612293;53.952156;36.97553
2881;88.705185;78.509346;53.81073;50.622505;53.967842;36.975952
2882;88.71722;78.50916;53.56625;50.634468;53.988377;36.976154
2883;88.72924;78.507355;53.715786;50.647182;54.00574;36.9762
2884;88.74124;78.50151;53.70356;50.660572;54.0242;36.97595
2885;88.75322;78.49401;53.451122;50.67418;54.053677;36.975315
2886;88.76518;78.48342;53.272587;50.6866;54.08375;36.97488
2887;88.777115;78.47411;53.27185;50.69886;54.105816;36.974525
2888;88.789024;78.4678;53.257797;50.709858;54.127438;36.974007
2889;88.80092;78.46728;53.20585;50.71932;54.139107;36.973843
2890;88.812805;78.469574;53.19364;50.729256;54.147057;36.973816
2891;88.82468;78.47633;53.191525;50.740402;54.15842;36.973763
2892;88.83654;78.48293;53.336735;50.751713;54.163082;36.974052
2893;88.848404;78.49076;53.598713;50.762264;54.166355;36.974007
2894;88.86026;78.49833;53.485466;50.77403;54.175854;36.973934
2895;88.872116;78.50986;53.278046;50.78576;54.18853;36.97411
2896;88.883965;78.51613;53.39247;50.79706;54.202324;36.974533
2897;88.89581;78.52011;53.092648;50.807102;54.210537;36.97469
2898;88.907646;78.52724;53.01283;50.816746;54.21454;36.974777
2899;88.91948;78.539345;52.88848;50.82664;54.226048;36.97483
2900;88.93131;78.54807;53.045364;50.838577;54.236996;36.97544
2901;88.943146;78.558655;52.987453;50.850403;54.246582;36.975735
2902;88.95497;78.56832;53.10801;50.861343;54.253963;36.976055
2903;88.9668;78.57413;52.991043;50.871197;54.260056;36.97621
2904;88.978615;78.57918;52.950005;50.881634;54.27189;36.976124
2905;88.990425;78.58526;52.810078;50.893333;54.28955;36.97633
2906;89.00223;78.59204;53.19524;50.905437;54.312862;36.976643
2907;89.01403;78.5943;52.892437;50.917404;54.34105;36.977047
2908;89.02582;78.60012;53.125027;50.928123;54.370445;36.977436
2909;89.0376;78.603836;52.947624;50.93721;54.399582;36.978233
2910;89.04937;78.604225;52.985615;50.945335;54.42593;36.978947
2911;89.06113;78.60561;53.360508;50.95402;54.453377;36.97956
2912;89.072876;78.61301;53.423164;50.961185;54.462364;36.98036
2913;89.08462;78.621155;53.31494;50.970154;54.465107;36.981064
2914;89.09636;78.62918;53.654556;50.97981;54.468803;36.98133
2915;89.10809;78.64294;53.794495;50.988514;54.467117;36.98157
2916;89.119835;78.66204;53.72491;50.998024;54.473396;36.98198
2917;89.13159;78.68592;54.060253;51.00635;54.479275;36.98302
2918;89.14336;78.70855;53.95086;51.013153;54.481663;36.984314
2919;89.155136;78.73721;53.96998;51.020092;54.479927;36.985626
2920;89.16693;78.77193;54.108322;51.026066;54.479164;36.987324
2921;89.17876;78.802536;53.985615;51.030815;54.47064;36.989338
2922;89.1906;78.829124;53.91475;51.034557;54.452785;36.990963
2923;89.20246;78.85627;54.062355;51.037315;54.427723;36.99214
2924;89.21433;78.88663;54.115833;51.039658;54.40082;36.993187
2925;89.226234;78.91469;54.48647;51.041977;54.37502;36.9944
2926;89.238144;78.93835;54.353455;51.04519;54.36004;36.995445
2927;89.25007;78.96426;54.444324;51.048637;54.347294;36.99652
2928;89.26202;78.991005;54.300934;51.052177;54.334354;36.997948
2929;89.27397;79.019424;54.131184;51.057068;54.32725;36.99936
2930;89.28595;79.04552;54.028915;51.06128;54.319717;37.000885
2931;89.29794;79.07388;54.034607;51.06428;54.31078;37.002407
2932;89.30995;79.099205;54.060844;51.06688;54.299618;37.003994
2933;89.321976;79.12532;54.24026;51.069744;54.289234;37.005474
2934;89.334015;79.14998;54.049984;51.07258;54.282665;37.00701
2935;89.34607;79.17142;54.18833;51.074707;54.27423;37.008556
2936;89.35813;79.18575;54.363495;51.076107;54.250126;37.00986
2937;89.37019;79.19625;54.242207;51.077248;54.22876;37.0103
2938;89.382256;79.21355;54.092236;51.078957;54.206142;37.010567
2939;89.394325;79.23093;54.301;51.08052;54.193886;37.01135
2940;89.406395;79.25058;54.24778;51.082363;54.18458;37.012257
2941;89.41848;79.26982;54.38925;51.085014;54.1806;37.013557
2942;89.43057;79.28709;54.63544;51.087166;54.177986;37.0149
2943;89.442665;79.30429;54.69099;51.08866;54.17794;37.016193
2944;89.45477;79.325645;54.391724;51.09061;54.181744;37.017723
2945;89.46688;79.34495;54.405235;51.091328;54.179092;37.019543
2946;89.479004;79.36393;54.44942;51.091995;54.171043;37.021217
2947;89.49113;79.37816;54.581623;51.094254;54.167957;37.022625
2948;89.50326;79.38721;54.613617;51.095932;54.16458;37.023727
2949;89.51538;79.39263;54.227318;51.096394;54.149986;37.0245
2950;89.52749;79.394646;54.338074;51.09783;54.136017;37.024853
2951;89.5396;79.396866;54.2704;51.09909;54.128487;37.024895
2952;89.55168;79.39767;54.201225;51.09979;54.123104;37.025135
2953;89.56377;79.40429;53.87701;51.100327;54.11663;37.02549
2954;89.575836;79.412674;53.969643;51.09981;54.102116;37.026268
2955;89.587906;79.41758;53.89509;51.097137;54.084892;37.026802
2956;89.59997;79.42512;53.945015;51.094288;54.06705;37.027287
2957;89.61203;79.43459;53.95227;51.09078;54.03858;37.028038
2958;89.624084;79.44898;53.9427;51.08734;54.005272;37.028652
2959;89.63615;79.465645;53.803707;51.084656;53.97326;37.029335
2960;89.64821;79.48295;53.69547;51.083477;53.941055;37.03012
2961;89.660286;79.49904;53.995007;51.08279;53.91701;37.03073
2962;89.672356;79.51303;53.801033;51.08226;53.89936;37.031425
2963;89.68443;79.52781;53.822598;51.08085;53.89123;37.032227
2964;89.69652;79.54698;54.0231;51.079483;53.887047;37.033485
2965;89.7086;79.56446;54.16962;51.079075;53.890415;37.03531
2966;89.7207;79.58276;54.317883;51.079575;53.90426;37.037056
2967;89.7328;79.602936;54.084053;51.08074;53.923164;37.03922
2968;89.74492;79.62317;54.10805;51.08099;53.93477;37.041702
2969;89.757034;79.63848;53.94796;51.080746;53.946175;37.044014
2970;89.76916;79.65232;53.77036;51.079914;53.95808;37.045895
2971;89.78128;79.66324;53.566124;51.079243;53.96992;37.047844
2972;89.7934;79.67293;53.369484;51.078426;53.9822;37.049664
2973;89.80552;79.67771;53.26438;51.077316;53.997395;37.05127
2974;89.81763;79.6824;53.57721;51.076797;54.01543;37.05283
2975;89.82973;79.6829;53.589863;51.07562;54.032738;37.05437
2976;89.84181;79.68163;53.50963;51.07496;54.052254;37.0557
2977;89.85388;79.684204;53.350418;51.07652;54.076622;37.05705
2978;89.865944;79.685875;53.18903;51.079113;54.100986;37.05863
2979;89.87799;79.6874;52.965332;51.080917;54.121937;37.05997
2980;89.89003;79.69026;53.018642;51.0829;54.136536;37.061287
2981;89.90206;79.69208;52.966557;51.086514;54.152954;37.06237
2982;89.91408;79.68932;52.79243;51.091793;54.17852;37.063328
2983;89.92608;79.68897;52.936237;51.097378;54.204254;37.06404
2984;89.938065;79.688705;53.093033;51.103035;54.230488;37.065033
2985;89.950035;79.68856;53.29484;51.10903;54.260086;37.065964
2986;89.962;79.68678;53.18548;51.114624;54.28846;37.066982
2987;89.97394;79.67967;53.25863;51.120163;54.31594;37.06787
2987;89.97394;79.67967;53.25863;51.120163;54.31594;37.068302
2989;89.99774;79.64445;53.0619;51.128067;54.361107;37.06788
2990;90.00959;79.626724;53.178993;51.132042;54.387005;37.067917
2991;90.021416;79.611275;53.146034;51.13642;54.415726;37.067913
2992;90.0332;79.60019;53.026894;51.139984;54.441807;37.068153
2993;90.044975;79.58831;52.87141;51.141983;54.462154;37.068615
2994;90.05671;79.58165;52.832546;51.141407;54.471443;37.06897
2995;90.068436;79.57689;52.908676;51.14047;54.477737;37.069492
2996;90.08014;79.57471;52.911057;51.138775;54.477955;37.070137
2997;90.09183;79.57362;52.899708;51.137253;54.477192;37.070778
2998;90.10351;79.57466;52.33867;51.135303;54.46666;37.071404
2999;90.11517;79.58002;52.48991;51.13447;54.449696;37.072018
3000;90.12683;79.581055;52.519444;51.133926;54.431637;37.072414
3001;90.13847;79.579384;52.327198;51.13323;54.41459;37.072315
3002;90.15011;79.577515;52.55906;51.1334;54.398964;37.072197
3003;90.16172;79.57269;52.701294;51.13362;54.382084;37.072
3004;90.17332;79.56609;52.637367;51.133217;54.37226;37.071533
3005;90.1849;79.56575;52.51445;51.133106;54.35912;37.071274
3006;90.19646;79.563774;52.595463;51.133595;54.34816;37.071377
3007;90.20801;79.56636;52.732132;51.134895;54.338318;37.071365
3008;90.21955;79.56848;52.835285;51.135967;54.323315;37.07164
3009;90.23109;79.57238;52.925354;51.138443;54.316036;37.071575
3010;90.24261;79.57799;53.329174;51.140797;54.312527;37.071827
3011;90.25413;79.58491;53.200516;51.14178;54.306416;37.072353
3012;90.26564;79.587685;53.315105;51.143993;54.296524;37.07295
3013;90.27714;79.58433;53.539642;51.14681;54.28829;37.07302
3014;90.28862;79.57818;53.04161;51.150738;54.287586;37.072674
3015;90.30008;79.570206;52.864166;51.153847;54.29154;37.07235
3016;90.311516;79.55512;52.597633;51.156517;54.3009;37.072002
3017;90.32293;79.53993;52.256504;51.1591;54.30975;37.07158
3018;90.334305;79.52941;52.18025;51.161915;54.316357;37.071247
3019;90.345665;79.526184;51.685318;51.16429;54.319126;37.07112
3020;90.35702;79.5345;51.685642;51.168518;54.324417;37.07143
3021;90.368355;79.53983;51.996048;51.1737;54.33936;37.072247
3022;90.37969;79.54092;52.046154;51.17962;54.35049;37.07303
3023;90.391014;79.53967;52.094517;51.186203;54.36443;37.07337
3024;90.40233;79.54009;52.17029;51.192062;54.374714;37.073586
3025;90.41363;79.54194;52.241905;51.197933;54.379383;37.07392
3026;90.42491;79.54813;52.292145;51.203796;54.38125;37.074177
3027;90.436195;79.552536;52.123558;51.20975;54.381607;37.074486
3028;90.44747;79.5586;51.82054;51.216953;54.389553;37.07464
3029;90.45875;79.56777;51.980705;51.224033;54.393986;37.07507
3030;90.47002;79.57946;52.36777;51.232292;54.40832;37.075687
3031;90.481285;79.58578;52.39685;51.24064;54.426605;37.076473
3032;90.492546;79.590485;52.55512;51.249184;54.456512;37.076996
3033;90.50381;79.60106;52.420284;51.257603;54.478985;37.07804
3034;90.51506;79.61564;52.2323;51.266277;54.49744;37.079235
3035;90.52633;79.633354;52.406338;51.275097;54.52059;37.08053
3036;90.5376;79.65411;52.55624;51.28408;54.55345;37.082016
3037;90.54888;79.67847;52.445873;51.292675;54.583115;37.08413
3038;90.56018;79.70209;52.427757;51.301647;54.612614;37.086403
3039;90.57149;79.72402;52.46148;51.309727;54.63331;37.088566
3040;90.58281;79.74625;52.747444;51.31926;54.66684;37.090343
3041;90.59414;79.76457;52.72503;51.32758;54.70253;37.09246
3042;90.605484;79.78167;52.692192;51.336693;54.737083;37.094437
3043;90.61683;79.801445;52.746986;51.346596;54.766727;37.096474
3044;90.62819;79.82361;52.786034;51.357212;54.7949;37.098473
3045;90.63956;79.843346;52.871395;51.366898;54.822586;37.100277
3046;90.65093;79.86246;52.662766;51.376724;54.85004;37.102013
3047;90.66232;79.883095;52.442635;51.38736;54.876934;37.103813
3048;90.67371;79.90111;52.44003;51.398685;54.90458;37.105495
3049;90.68512;79.917984;52.303337;51.409374;54.927;37.10701
3050;90.696526;79.93586;52.306244;51.418514;54.941574;37.108337
3051;90.70795;79.95597;52.20318;51.428627;54.960434;37.10959
3052;90.71937;79.973595;52.388863;51.4373;54.975212;37.11103
3053;90.730804;79.990944;52.414173;51.44543;54.98691;37.1122
3054;90.74224;80.00352;52.575253;51.453873;55.002888;37.11344
3055;90.75368;80.01327;52.540154;51.46204;55.017483;37.114365
3056;90.765114;80.02074;52.66012;51.47041;55.034393;37.115196
3057;90.77654;80.026505;52.7892;51.477985;55.049934;37.11588
3058;90.787964;80.02849;52.742775;51.488277;55.082226;37.116577
3059;90.79938;80.026344;52.62249;51.499504;55.120613;37.117195
3060;90.81077;80.021904;52.65955;51.509727;55.158913;37.117874
3061;90.82215;80.01511;52.681473;51.51929;55.18716;37.11835
3062;90.8335;80.008385;52.977325;51.52857;55.21267;37.11858
3063;90.84484;80.00259;52.828365;51.537163;55.233585;37.118645
3064;90.856155;79.99819;52.90705;51.543194;55.246803;37.118683
3065;90.867455;79.99212;53.10372;51.550205;55.25675;37.11882
3066;90.87874;79.988205;53.152668;51.55707;55.26778;37.118664
3067;90.89001;79.98788;53.138382;51.56346;55.271084;37.118668
3068;90.90126;79.98569;53.256847;51.569595;55.267265;37.118706
3069;90.9125;79.983345;53.484974;51.575806;55.26797;37.118343
3070;90.92372;79.98063;53.56366;51.584217;55.284103;37.11808
3071;90.93493;79.97375;53.653038;51.593346;55.307713;37.11806
3072;90.94611;79.960144;53.425278;51.601093;55.33069;37.117947
3073;90.95727;79.95017;53.388584;51.609207;55.356617;37.117577
3074;90.96841;79.94079;53.31372;51.61736;55.377502;37.117676
3075;90.979515;79.92976;53.14506;51.626556;55.39202;37.117573
3076;90.9906;79.9168;53.70973;51.638035;55.40402;37.11707
3077;91.00166;79.90891;53.55341;51.64988;55.418583;37.11612
3078;91.0127;79.90263;53.6254;51.66158;55.43598;37.11544
3079;91.02373;79.89387;53.614567;51.673546;55.46004;37.114937
3080;91.03473;79.88597;53.79646;51.686104;55.489574;37.11448
3081;91.04571;79.87882;53.70475;51.698254;55.52507;37.114265
3082;91.05666;79.87287;53.707268;51.71018;55.553635;37.114326
3083;91.06761;79.867615;53.966404;51.721912;55.583168;37.114372
3084;91.07853;79.86465;53.752415;51.73273;55.610184;37.11437
3085;91.08945;79.866264;53.670506;51.742645;55.625744;37.114597
3086;91.10034;79.87251;53.802425;51.751293;55.63646;37.11488
3087;91.111244;79.87362;53.98118;51.75916;55.649006;37.115265
3088;91.12212;79.87331;53.813305;51.76599;55.665077;37.115326
3089;91.132996;79.875114;54.013996;51.772316;55.685524;37.11567
3090;91.14386;79.87551;53.668026;51.77777;55.704365;37.116318
3091;91.15471;79.87336;53.625835;51.78239;55.72104;37.116924
3092;91.16554;79.87181;53.85611;51.787937;55.736767;37.117428
3093;91.17636;79.87008;53.87682;51.79285;55.74634;37.117905
3094;91.18717;79.87384;53.956795;51.79945;55.762108;37.118195
3095;91.197975;79.88277;54.25295;51.80624;55.777668;37.11894
3096;91.20878;79.88975;54.31506;51.813576;55.802673;37.11991
3097;91.219574;79.89524;54.27209;51.821373;55.833466;37.12089
3098;91.23036;79.900635;54.118095;51.828964;55.868874;37.122032
3099;91.24115;79.905205;53.895065;51.836197;55.903374;37.123413
3100;91.25192;79.91152;53.71806;51.84159;55.928303;37.12471
3101;91.262695;79.91974;53.80257;51.84708;55.94907;37.125984
3102;91.27347;79.93007;53.55867;51.85266;55.963657;37.127308
3103;91.28424;79.943886;53.648205;51.85765;55.97086;37.128555
3104;91.29502;79.96252;53.646492;51.861042;55.969524;37.129818
3105;91.3058;79.979324;53.70192;51.863663;55.96056;37.131058
3106;91.3166;79.99893;53.54343;51.866535;55.94835;37.132072
3107;91.3274;80.02265;53.78859;51.869923;55.94099;37.13318
3108;91.33822;80.04266;53.996136;51.874294;55.93447;37.13452
3109;91.349045;80.06506;54.10636;51.87885;55.93402;37.13562
3110;91.359886;80.08538;54.116287;51.88366;55.94032;37.137016
3111;91.370735;80.09726;54.378498;51.890587;55.957554;37.138474
3112;91.381584;80.10667;54.16773;51.897373;55.97495;37.139557
3113;91.392426;80.11723;54.35245;51.904655;55.995716;37.14066
3114;91.403275;80.13454;54.16806;51.911167;56.01957;37.141926
3115;91.41413;80.1527;54.057884;51.915905;56.036755;37.143703
3116;91.424995;80.171165;54.190403;51.920265;56.051113;37.14547
3117;91.43587;80.20086;54.276337;51.924564;56.064873;37.147457
3118;91.44677;80.2327;54.419403;51.92945;56.083576;37.149925
3119;91.45769;80.26559;54.113197;51.935272;56.104053;37.15271
3120;91.468636;80.301;53.833683;51.94289;56.13039;37.155537
3121;91.47961;80.33124;53.60392;51.950336;56.15639;37.15854
3122;91.4906;80.35924;53.78796;51.957;56.1764;37.16112
3123;91.50161;80.386635;53.745693;51.963833;56.194897;37.16356
3124;91.51264;80.410515;53.81514;51.96913;56.205246;37.16574
3125;91.52368;80.43578;53.642406;51.97494;56.219444;37.167675
3126;91.53474;80.46074;53.844467;51.98326;56.246433;37.169685
3127;91.545815;80.4881;53.726353;51.991848;56.27857;37.17202
3128;91.55691;80.51334;54.204376;52.0006;56.31419;37.174564
3129;91.56801;80.53707;54.049534;52.011185;56.362255;37.177094
3130;91.57913;80.5591;54.25298;52.021782;56.40736;37.17982
3131;91.59026;80.5811;54.04381;52.032578;56.450157;37.182384
3132;91.6014;80.59646;54.21253;52.043495;56.49716;37.184776
