Время. с;Лобовая часть;Обмотка;Зубцы;Зазор;Вал;Корпус
5551;112.08683;98.52015;72.85761;68.05396;80.87195;39.799934
5552;112.095146;98.5294;72.8729;68.066025;80.890686;39.801613
5553;112.10347;98.53866;72.88818;68.07809;80.909424;39.80329
5554;112.11179;98.54791;72.90346;68.09015;80.92816;39.80497
5555;112.12011;98.55716;72.91872;68.10222;80.9469;39.806652
5556;112.12843;98.566414;72.933975;68.11429;80.96564;39.80833
5557;112.13676;98.57566;72.94922;68.12636;80.98437;39.81001
5558;112.14509;98.58491;72.964455;68.138435;81.0031;39.81169
5559;112.15341;98.59415;72.97968;68.15051;81.02183;39.813374
5560;112.161736;98.60339;72.9949;68.16259;81.04056;39.815056
5561;112.17007;98.61263;73.01012;68.17467;81.05928;39.816734
5562;112.1784;98.62187;73.02532;68.18675;81.07801;39.818417
5563;112.18673;98.63111;73.04052;68.19884;81.09673;39.8201
5564;112.19506;98.64035;73.0557;68.21093;81.115456;39.821785
5565;112.20339;98.64959;73.070885;68.22302;81.13418;39.823467
5566;112.21172;98.65882;73.08605;68.235115;81.1529;39.82515
5567;112.22006;98.66805;73.10121;68.24721;81.171616;39.826836
5568;112.22839;98.677284;73.11636;68.25931;81.19033;39.828518
5569;112.23673;98.686516;73.131516;68.27141;81.209045;39.830204
5570;112.24507;98.69575;73.14665;68.283516;81.22776;39.83189
5571;112.25341;98.70497;73.16178;68.295616;81.246475;39.833576
5572;112.26175;98.7142;73.176895;68.307724;81.26518;39.835262
5573;112.27009;98.72343;73.19201;68.31984;81.2839;39.83695
5574;112.27843;98.73265;73.207115;68.33195;81.302605;39.838634
5575;112.28677;98.74187;73.222206;68.34406;81.32131;39.840324
5576;112.29511;98.75109;73.2373;68.35618;81.34001;39.84201
5577;112.30346;98.76031;73.25237;68.3683;81.35872;39.8437
5578;112.311806;98.76952;73.26744;68.380424;81.37742;39.845387
5579;112.32015;98.77874;73.28251;68.39255;81.39612;39.847076
5580;112.3285;98.78796;73.29756;68.40468;81.41482;39.848766
5581;112.336845;98.79717;73.31261;68.4168;81.43352;39.850456
5582;112.34519;98.80638;73.327644;68.42894;81.45222;39.852146
5583;112.353546;98.81559;73.34267;68.44107;81.47091;39.853836
5584;112.36189;98.8248;73.35769;68.45321;81.4896;39.855526
5585;112.37025;98.83401;73.3727;68.46535;81.50829;39.85722
5586;112.3786;98.843216;73.3877;68.477486;81.526985;39.85891
5587;112.386955;98.85242;73.4027;68.48963;81.54568;39.860603
5588;112.39531;98.86162;73.41769;68.50178;81.56436;39.862293
5589;112.40366;98.87082;73.43267;68.51392;81.583046;39.863987
5590;112.41202;98.88002;73.44764;68.52608;81.60173;39.86568
5591;112.42038;98.88922;73.4626;68.53823;81.620415;39.867374
5592;112.428734;98.89842;73.477554;68.550385;81.6391;39.86907
5593;112.437096;98.907616;73.4925;68.56254;81.657776;39.87076
5594;112.44546;98.91681;73.50744;68.5747;81.67646;39.87246
5595;112.45381;98.926;73.52237;68.58686;81.69514;39.87585
5596;112.46218;98.935196;73.53729;68.59903;81.71381;39.877544
5597;112.47054;98.94438;73.55221;68.61119;81.73248;39.879242
5598;112.478905;98.953575;73.567116;68.62336;81.75116;39.88094
5599;112.48727;98.96276;73.58201;68.63554;81.76983;39.882637
5600;112.495636;98.97195;73.5969;68.647705;81.7885;39.884335
5601;112.504;98.98113;73.61178;68.65988;81.80717;39.886032
5602;112.51237;98.99031;73.626656;68.67206;81.825836;39.88773
5603;112.52074;98.9995;73.64152;68.68424;81.8445;39.889427
5604;112.529106;99.008675;73.65637;68.69643;81.86317;39.89113
5605;112.537476;99.01785;73.67123;68.70861;81.88183;39.892826
5606;112.545845;99.02703;73.686066;68.720795;81.90049;39.894527
5607;112.55422;99.03621;73.7009;68.73299;81.91915;39.896225
5608;112.56259;99.04538;73.71572;68.74518;81.937805;39.897926
5609;112.57097;99.05456;73.73054;68.75737;81.95647;39.899628
5610;112.57934;99.06373;73.745346;68.76957;81.97512;39.90133
5611;112.587715;99.0729;73.76015;68.78176;81.993774;39.90303
5612;112.59609;99.08206;73.77493;68.79397;82.01243;39.90473
5613;112.60447;99.09123;73.78972;68.80617;82.031075;39.906437
5614;112.61285;99.100395;73.8045;68.818375;82.04973;39.90814
5615;112.62122;99.109566;73.81926;68.83058;82.068375;39.909843
5616;112.62961;99.11873;73.83402;68.84279;82.08702;39.911545
5617;112.637985;99.12789;73.84877;68.855;82.10567;39.91325
5618;112.64637;99.13705;73.86352;68.86722;82.12431;39.914955
5619;112.654755;99.14621;73.87825;68.87943;82.14295;39.91666
5620;112.66313;99.155365;73.89298;68.891655;82.1616;39.918365
5621;112.67152;99.16452;73.9077;68.90387;82.18024;39.92007
5622;112.6799;99.173676;73.92241;68.91609;82.198875;39.921776
5623;112.68829;99.18283;73.93711;68.92832;82.217514;39.923485
5624;112.69668;99.19198;73.95181;68.940544;82.236145;39.92519
5625;112.70506;99.20113;73.9665;68.952774;82.254776;39.9269
5626;112.713455;99.21028;73.98118;68.96501;82.273415;39.928604
5627;112.72184;99.21943;73.99585;68.97724;82.292046;39.930313
5628;112.73023;99.22858;74.01051;68.98948;82.31067;39.932022
5629;112.738625;99.23772;74.02517;69.00172;82.3293;39.93373
5630;112.74702;99.246864;74.03981;69.01396;82.34792;39.93544
5631;112.75541;99.256004;74.05445;69.0262;82.366554;39.93715
5632;112.7638;99.265144;74.069084;69.038445;82.38518;39.938858
5633;112.772194;99.274284;74.08371;69.05069;82.4038;39.940567
5634;112.78059;99.28342;74.09832;69.06294;82.42242;39.94228
5635;112.78899;99.29256;74.11293;69.075195;82.44104;39.94399
5636;112.79738;99.30169;74.12753;69.08745;82.459656;39.9457
5637;112.80578;99.31082;74.14212;69.0997;82.47827;39.947414
5638;112.81418;99.319954;74.15671;69.11196;82.49689;39.949127
5639;112.82258;99.32909;74.17128;69.12422;82.5155;39.95084
5640;112.83098;99.33822;74.18585;69.13648;82.53411;39.952553
5641;112.83938;99.34734;74.20041;69.14875;82.55273;39.954266
5642;112.84778;99.35647;74.214966;69.16101;82.571335;39.95598
5643;112.85618;99.36559;74.22951;69.17329;82.58994;39.95769
5644;112.864586;99.37472;74.24404;69.185555;82.60855;39.959408
5645;112.872986;99.38384;74.258575;69.19783;82.62715;39.96112
5646;112.88139;99.39296;74.273094;69.2101;82.64576;39.962837
5647;112.8898;99.40208;74.287605;69.22238;82.66436;39.964554
5648;112.8982;99.4112;74.30211;69.23466;82.68296;39.966267
5649;112.90661;99.42031;74.31661;69.24694;82.70156;39.967983
5650;112.915016;99.42943;74.3311;69.259224;82.72015;39.9697
5651;112.92342;99.438545;74.34558;69.27151;82.738754;39.971416
5652;112.93184;99.447655;74.360054;69.2838;82.75735;39.973137
5653;112.94025;99.456764;74.37452;69.29609;82.77594;39.974854
5654;112.948654;99.46587;74.38898;69.30838;82.79453;39.97657
5655;112.95707;99.47498;74.40343;69.32067;82.813126;39.97829
5656;112.965485;99.48409;74.41787;69.33297;82.83171;39.98001
5657;112.97389;99.493195;74.432304;69.34527;82.8503;39.981728
5658;112.98231;99.5023;74.44673;69.35757;82.86889;39.983448
5659;112.99072;99.5114;74.46115;69.369865;82.887474;39.98517
5660;112.99914;99.5205;74.47556;69.38217;82.90606;39.98689
5661;113.00755;99.5296;74.48997;69.39448;82.92464;39.98861
5662;113.015976;99.5387;74.504364;69.40679;82.94322;39.99033
5663;113.02439;99.5478;74.51875;69.4191;82.9618;39.992054
5664;113.03281;99.55689;74.533134;69.43141;82.98038;39.993774
5665;113.04123;99.56599;74.5475;69.443726;82.998955;39.9955
5666;113.049644;99.57508;74.56187;69.45605;83.017525;39.99722
5667;113.05807;99.58417;74.576225;69.46836;83.0361;39.998943
5668;113.06649;99.59326;74.590576;69.48068;83.05467;40.000668
5669;113.07491;99.60235;74.60492;69.493004;83.07324;40.00239
5670;113.083336;99.611435;74.61925;69.50533;83.09181;40.004116
5671;113.09176;99.62052;74.633575;69.51766;83.11038;40.00584
5672;113.10018;99.6296;74.647896;69.52999;83.128944;40.007565
5673;113.108604;99.63869;74.66221;69.54232;83.147514;40.00929
5674;113.117035;99.647766;74.676506;69.55465;83.16608;40.011013
5675;113.12546;99.656845;74.6908;69.566986;83.18464;40.01274
5676;113.13389;99.665924;74.70509;69.57932;83.2032;40.01447
5677;113.14232;99.675;74.719376;69.59167;83.221756;40.016193
5678;113.15074;99.68408;74.73364;69.604004;83.24032;40.01792
5679;113.15917;99.69315;74.74791;69.61635;83.25887;40.01965
5680;113.1676;99.702225;74.76217;69.62869;83.27743;40.021378
5681;113.17603;99.711296;74.77641;69.641045;83.29598;40.023106
5682;113.18446;99.72037;74.79066;69.65339;83.31454;40.024834
5683;113.1929;99.72944;74.80489;69.66574;83.333084;40.02656
5684;113.20133;99.7385;74.81912;69.67809;83.35163;40.028294
5685;113.20976;99.747574;74.833336;69.69045;83.37018;40.03002
5686;113.2182;99.75664;74.84755;69.70281;83.388725;40.031754
5687;113.22663;99.7657;74.861755;69.71517;83.40727;40.03348
5688;113.23507;99.77476;74.875946;69.72753;83.42582;40.035213
5689;113.24351;99.78382;74.89014;69.73989;83.44436;40.036945
5690;113.251945;99.79288;74.90432;69.75226;83.4629;40.038677
5690;113.251945;99.79288;74.90432;69.75226;83.4629;40.04041
5691;113.26038;99.80194;74.918495;69.764626;83.48144;40.04214
5692;113.26882;99.811;74.932655;69.77699;83.49998;40.043873
5693;113.27726;99.820045;74.946815;69.78937;83.51852;40.04561
5694;113.2857;99.8291;74.96097;69.80174;83.53705;40.04734
5695;113.294136;99.83816;74.97511;69.81412;83.55558;40.049072
5696;113.30258;99.847206;74.98924;69.82649;83.57412;40.052544
5697;113.31102;99.856255;75.00337;69.838875;83.59264;40.05428
5698;113.319466;99.8653;75.017494;69.85125;83.611176;40.056015
5699;113.32791;99.87435;75.03161;69.86363;83.62971;40.057747
5700;113.33635;99.88339;75.04571;69.87602;83.64823;40.059486
5701;113.344795;99.89243;75.05981;69.888405;83.666756;40.061222
5702;113.35324;99.90148;75.0739;69.900795;83.68528;40.062958
5703;113.36169;99.91052;75.08798;69.913185;83.703804;40.064693
5704;113.37013;99.91956;75.10206;69.92558;83.72232;40.066433
5705;113.37858;99.9286;75.11613;69.93797;83.740845;40.06817
5706;113.38703;99.93764;75.13019;69.95037;83.75936;40.06991
5707;113.39548;99.94667;75.14424;69.96277;83.77788;40.071648
5708;113.40392;99.9557;75.15828;69.97517;83.796394;40.073387
5709;113.41238;99.96474;75.17232;69.98757;83.81491;40.075127
5710;113.42083;99.97377;75.18635;69.99998;83.83342;40.076866
5711;113.429276;99.982796;75.20037;70.01238;83.85194;40.078606
5712;113.43773;99.99183;75.214386;70.02479;83.870445;40.080345
5713;113.44618;100.000854;75.22839;70.0372;83.888954;40.08209
5714;113.454636;100.00988;75.2424;70.049614;83.907455;40.083828
5715;113.46309;100.018906;75.25639;70.06203;83.925964;40.085567
5716;113.47154;100.02792;75.27038;70.07444;83.944466;40.08731
5717;113.479996;100.03695;75.284355;70.08686;83.96297;40.089054
5718;113.48845;100.04597;75.298325;70.09928;83.981476;40.090797
5719;113.49691;100.054985;75.31229;70.1117;83.99997;40.09254
5720;113.50536;100.064;75.32624;70.12412;84.01847;40.094284
5721;113.513824;100.07302;75.340195;70.13655;84.036964;40.096027
5722;113.52228;100.08203;75.35413;70.14898;84.055466;40.09777
5723;113.53074;100.09105;75.368065;70.16141;84.07396;40.099514
5724;113.5392;100.10006;75.381996;70.173836;84.09245;40.101257
5725;113.54766;100.10907;75.39591;70.18627;84.11095;40.103004
5726;113.556114;100.11808;75.40982;70.1987;84.12943;40.10475
5727;113.564575;100.12708;75.42373;70.211136;84.14792;40.106495
5728;113.573044;100.13609;75.43762;70.22358;84.16641;40.108242
5729;113.581505;100.145096;75.451515;70.236015;84.1849;40.10999
5730;113.589966;100.1541;75.46539;70.24846;84.20338;40.111736
5731;113.59843;100.1631;75.47927;70.2609;84.22186;40.113483
5732;113.606895;100.172104;75.49314;70.273346;84.24035;40.11523
5733;113.61536;100.1811;75.506996;70.2858;84.25883;40.116978
5734;113.623825;100.1901;75.52085;70.29825;84.277306;40.11873
5735;113.632286;100.1991;75.5347;70.3107;84.295784;40.120476
5736;113.640755;100.20809;75.54854;70.32315;84.314255;40.122223
5737;113.64922;100.21709;75.56236;70.3356;84.33273;40.123974
5738;113.65769;100.22608;75.57619;70.34806;84.351204;40.125725
5739;113.66615;100.23507;75.590004;70.36052;84.36968;40.127476
5740;113.67462;100.24406;75.60381;70.37298;84.38815;40.129223
5741;113.68309;100.253044;75.617615;70.385445;84.40662;40.130974
5742;113.69157;100.26203;75.63141;70.3979;84.42509;40.13273
5743;113.700035;100.27102;75.645195;70.41037;84.44355;40.13448
5744;113.7085;100.28001;75.65897;70.42284;84.46202;40.13623
5745;113.71698;100.28899;75.672745;70.43531;84.480484;40.13798
5746;113.72545;100.297966;75.686516;70.44778;84.49895;40.139736
5747;113.73392;100.306946;75.70027;70.46025;84.5174;40.141487
5748;113.74239;100.315926;75.71402;70.472725;84.535866;40.14324
5749;113.75087;100.324905;75.72777;70.4852;84.55432;40.144997
5750;113.75934;100.33388;75.7415;70.49768;84.57278;40.14675
5751;113.767815;100.34286;75.75523;70.51016;84.59123;40.148502
5752;113.77629;100.35183;75.76895;70.522644;84.60969;40.150257
5753;113.78477;100.3608;75.78267;70.535126;84.62814;40.152016
5754;113.79324;100.369774;75.79637;70.547615;84.64659;40.15377
5755;113.80172;100.37874;75.810074;70.5601;84.66505;40.155525
5756;113.810196;100.38771;75.82377;70.572586;84.683495;40.15728
5757;113.81868;100.396675;75.837456;70.585075;84.701935;40.15904
5758;113.827156;100.40564;75.85113;70.59757;84.72038;40.160793
5759;113.83563;100.414604;75.8648;70.61006;84.73883;40.16255
5760;113.84412;100.42356;75.87846;70.62256;84.75727;40.16431
5761;113.85259;100.432526;75.89212;70.635056;84.77571;40.16607
5762;113.86108;100.44148;75.90577;70.64756;84.79415;40.167828
5763;113.86955;100.45044;75.91942;70.66006;84.81259;40.169586
5764;113.87804;100.4594;75.93305;70.67256;84.83103;40.171345
5765;113.88652;100.46835;75.94668;70.68507;84.849464;40.173103
5766;113.895004;100.47731;75.9603;70.69757;84.8679;40.174862
5767;113.90349;100.48626;75.973915;70.71008;84.88633;40.176624
5768;113.91197;100.49522;75.98752;70.722595;84.90476;40.178383
5769;113.920456;100.504166;76.00112;70.73511;84.923195;40.180145
5770;113.92894;100.513115;76.01471;70.74762;84.94163;40.181908
5771;113.93742;100.52206;76.0283;70.76013;84.96005;40.183666
5772;113.94591;100.531006;76.04188;70.77265;84.97848;40.18543
5773;113.9544;100.53995;76.05545;70.78517;84.9969;40.18719
5774;113.96288;100.54889;76.069016;70.79769;85.01533;40.188953
5775;113.971375;100.55783;76.082565;70.81021;85.03375;40.190716
5776;113.97986;100.56677;76.096115;70.82273;85.05217;40.192482
5777;113.98835;100.575714;76.109665;70.83526;85.07059;40.194244
5778;113.99683;100.58465;76.1232;70.847786;85.089005;40.196007
5779;114.005325;100.59359;76.13673;70.86031;85.10742;40.197773
5780;114.01382;100.60252;76.150246;70.87285;85.12584;40.199535
5781;114.02231;100.61146;76.163765;70.885376;85.14426;40.2013
5782;114.0308;100.620384;76.17727;70.89791;85.16267;40.203068
5783;114.03929;100.62932;76.19077;70.910446;85.181076;40.204834
5784;114.04778;100.638245;76.20426;70.92298;85.199486;40.2066
5785;114.056274;100.64717;76.21775;70.935524;85.217896;40.208366
5786;114.064766;100.6561;76.23123;70.94807;85.236305;40.210133
5787;114.07326;100.66502;76.2447;70.96061;85.25471;40.2119
5788;114.08175;100.67395;76.25816;70.97315;85.27311;40.21367
5789;114.09025;100.68287;76.27162;70.985695;85.29151;40.215435
5790;114.09874;100.691795;76.28507;70.998245;85.30991;40.217205
5791;114.10724;100.700714;76.29852;71.010796;85.328316;40.21897
5792;114.11573;100.70963;76.31196;71.023346;85.34672;40.22074
5793;114.12423;100.71855;76.325386;71.0359;85.36511;40.22251
5794;114.13273;100.72746;76.33881;71.04845;85.38351;40.22428
5795;114.14122;100.73638;76.35223;71.061005;85.4019;40.226048
5796;114.14972;100.74529;76.36564;71.07356;85.420296;40.22782
5797;114.15822;100.7542;76.379036;71.08612;85.43869;40.22959
5798;114.16672;100.763115;76.39243;71.09868;85.45708;40.23136
5799;114.17522;100.772026;76.40582;71.111244;85.47547;40.23313
5800;114.183716;100.78093;76.419205;71.12381;85.49386;40.234905
5801;114.192215;100.78983;76.43258;71.136375;85.512245;40.236675
5802;114.200714;100.798744;76.445946;71.14894;85.53063;40.23845
5803;114.20921;100.80765;76.459305;71.16151;85.54901;40.240223
5804;114.21771;100.81654;76.47266;71.17408;85.5674;40.241993
5805;114.22622;100.82545;76.48601;71.18665;85.58578;40.243767
5806;114.23472;100.83435;76.499344;71.19923;85.60416;40.24554
5807;114.243225;100.84325;76.51268;71.2118;85.622536;40.247314
5808;114.251724;100.85214;76.526;71.22438;85.64091;40.24909
5809;114.26023;100.86104;76.53932;71.23695;85.65929;40.25264
5810;114.26873;100.869934;76.552635;71.249535;85.67766;40.254414
5811;114.27724;100.87882;76.56594;71.262115;85.69603;40.25619
5812;114.28574;100.88772;76.57924;71.274704;85.7144;40.25797
5813;114.29424;100.89661;76.59253;71.287285;85.73277;40.259743
5814;114.30275;100.905495;76.60581;71.29987;85.751144;40.26152
5815;114.31126;100.91438;76.619095;71.31246;85.76951;40.263298
5816;114.31976;100.92326;76.63236;71.32505;85.78788;40.265076
5817;114.32827;100.93215;76.64562;71.33764;85.806244;40.266853
5818;114.33678;100.94103;76.65888;71.350235;85.82461;40.26863
5819;114.34528;100.94991;76.672134;71.36283;85.842964;40.27041
5820;114.35379;100.95879;76.68538;71.37543;85.86133;40.27219
5821;114.3623;100.967674;76.698616;71.38802;85.879684;40.273968
5822;114.37081;100.976555;76.711845;71.40062;85.89804;40.275745
5823;114.37932;100.98543;76.72507;71.41322;85.9164;40.277527
5824;114.387825;100.9943;76.73828;71.42583;85.93475;40.27931
5825;114.39634;101.003174;76.75149;71.43843;85.95311;40.28109
5826;114.40485;101.01205;76.764694;71.451035;85.97146;40.282867
5827;114.41336;101.02092;76.777885;71.46364;85.989815;40.28465
5828;114.42187;101.02979;76.79108;71.47625;86.00816;40.28643
5829;114.43038;101.03866;76.80426;71.48886;86.02651;40.28821
5830;114.438896;101.04752;76.81744;71.50147;86.04486;40.289997
5831;114.4474;101.05639;76.830605;71.514084;86.0632;40.29178
5832;114.45592;101.065254;76.843765;71.526695;86.08155;40.29356
5833;114.46443;101.07412;76.85692;71.539314;86.09989;40.295345
5834;114.472946;101.08298;76.87006;71.55193;86.11823;40.297127
5835;114.48146;101.091835;76.88321;71.56455;86.13657;40.298912
5836;114.489975;101.1007;76.89634;71.57717;86.154915;40.300697
5837;114.49849;101.10955;76.90947;71.5898;86.17325;40.302483
5838;114.507;101.11841;76.92259;71.60242;86.19158;40.304268
5839;114.51552;101.127266;76.93571;71.61504;86.20992;40.306053
5840;114.52403;101.136116;76.948814;71.62767;86.22826;40.30784
5841;114.53255;101.144966;76.961914;71.6403;86.24658;40.309624
5842;114.54107;101.153824;76.975006;71.65293;86.264915;40.31141
5843;114.54958;101.16267;76.9881;71.665565;86.28325;40.313198
5844;114.5581;101.17152;77.001175;71.67819;86.301575;40.314983
5845;114.56662;101.18037;77.01425;71.69083;86.3199;40.316772
5846;114.575134;101.18921;77.02731;71.70347;86.33823;40.318558
5847;114.58366;101.19805;77.040375;71.7161;86.35655;40.320347
5848;114.59217;101.206894;77.05343;71.728745;86.37487;40.322136
5849;114.60069;101.21574;77.066475;71.74139;86.393196;40.323925
5849;114.60069;101.21574;77.066475;71.74139;86.393196;40.325714
5851;114.61773;101.23341;77.09255;71.76667;86.42983;40.327503
5852;114.62625;101.24225;77.105576;71.77931;86.44815;40.329292
5853;114.63477;101.25109;77.1186;71.79196;86.46647;40.33108
5854;114.643295;101.25992;77.131615;71.80461;86.48478;40.332874
5855;114.65181;101.26875;77.144615;71.81726;86.50309;40.334663
5856;114.66033;101.27759;77.157616;71.82991;86.52141;40.336452
5857;114.66885;101.286415;77.170616;71.84256;86.53972;40.338245
5858;114.677376;101.29524;77.1836;71.85522;86.55802;40.34004
5859;114.6859;101.30408;77.19658;71.867874;86.57633;40.34183
5860;114.69443;101.3129;77.20956;71.88052;86.59464;40.34362
5861;114.70295;101.321724;77.22252;71.89319;86.612946;40.345413
5862;114.71147;101.33055;77.23548;71.905846;86.63125;40.347206
5863;114.71999;101.33937;77.248436;71.91851;86.64955;40.349003
5864;114.728516;101.34819;77.26138;71.93117;86.667854;40.350796
5865;114.737045;101.35701;77.27432;71.94383;86.68615;40.35259
5866;114.74557;101.36583;77.287254;71.9565;86.70445;40.35438
5867;114.75409;101.37465;77.300186;71.96917;86.72275;40.35618
5868;114.76262;101.38346;77.3131;71.981834;86.74104;40.357975
5869;114.77114;101.39227;77.32602;71.99451;86.75934;40.359768
5870;114.77967;101.401085;77.33893;72.00718;86.77763;40.361565
5871;114.78819;101.4099;77.35183;72.01985;86.79592;40.36336
5872;114.79672;101.41871;77.36472;72.032524;86.81421;40.365158
5873;114.80525;101.42752;77.37761;72.0452;86.832504;40.366955
5874;114.813774;101.436325;77.390495;72.05788;86.85079;40.36875
5875;114.8223;101.44513;77.403366;72.07056;86.86907;40.37055
5876;114.83083;101.45393;77.41624;72.08324;86.88736;40.372345
5877;114.83936;101.46274;77.4291;72.09592;86.90565;40.374146
5878;114.84789;101.47154;77.44195;72.1086;86.92393;40.375942
5879;114.85642;101.48035;77.4548;72.121284;86.94221;40.377743
5880;114.864944;101.48914;77.46764;72.13397;86.96049;40.37954
5881;114.873474;101.49794;77.48048;72.14665;86.97877;40.38134
5882;114.882;101.50674;77.49331;72.15935;86.99704;40.38314
5883;114.89053;101.51553;77.50613;72.172035;87.01532;40.384937
5884;114.89907;101.52433;77.51894;72.18472;87.03359;40.386738
5885;114.9076;101.53312;77.53175;72.19742;87.051865;40.38854
5886;114.91613;101.54191;77.544556;72.21011;87.07014;40.390343
5887;114.92466;101.550705;77.55736;72.22281;87.08841;40.392143
5888;114.93319;101.55949;77.570145;72.235504;87.106674;40.393944
5889;114.94173;101.568275;77.582924;72.2482;87.12495;40.39575
5890;114.95026;101.577065;77.5957;72.2609;87.14321;40.39755
5891;114.958786;101.585846;77.608475;72.273605;87.161476;40.399353
5892;114.96732;101.594635;77.62124;72.28631;87.17974;40.401154
5893;114.97585;101.60342;77.633995;72.29901;87.198006;40.402958
5894;114.98438;101.61219;77.64675;72.311714;87.21626;40.404762
5895;114.99292;101.62097;77.65949;72.32442;87.23452;40.406567
5896;115.00145;101.62975;77.67223;72.33713;87.252785;40.40837
5897;115.00999;101.63853;77.68496;72.34984;87.27104;40.410175
5898;115.018524;101.6473;77.697685;72.36255;87.28929;40.41198
5899;115.027054;101.656075;77.7104;72.37526;87.30755;40.413784
5900;115.03559;101.66485;77.72312;72.38797;87.3258;40.415592
5901;115.04413;101.67362;77.735825;72.40069;87.344055;40.417397
5902;115.05266;101.68239;77.74853;72.41341;87.362305;40.4192
5903;115.061195;101.69116;77.761215;72.426125;87.380554;40.42101
5904;115.06973;101.69993;77.7739;72.43884;87.3988;40.422817
5905;115.07827;101.708694;77.78658;72.45156;87.417046;40.42462
5906;115.08681;101.71746;77.79926;72.46428;87.435295;40.42643
5907;115.095345;101.72622;77.81193;72.477005;87.45354;40.428238
5908;115.103874;101.734985;77.82459;72.48973;87.47178;40.430046
5909;115.11241;101.743744;77.83724;72.50246;87.49002;40.431854
5910;115.12095;101.7525;77.84989;72.51518;87.508255;40.433666
5911;115.129486;101.76126;77.86253;72.52791;87.5265;40.435474
5912;115.13803;101.77002;77.87517;72.54064;87.54473;40.437283
5913;115.14657;101.77877;77.8878;72.55337;87.56297;40.439095
5914;115.155106;101.78753;77.90042;72.5661;87.58121;40.440903
5915;115.16364;101.79628;77.91304;72.578835;87.599434;40.442715
5916;115.17218;101.80503;77.92565;72.59157;87.61767;40.444527
5917;115.18072;101.81378;77.938255;72.6043;87.6359;40.446335
5918;115.18926;101.822525;77.95085;72.61704;87.65413;40.448147
5919;115.1978;101.831276;77.96344;72.62978;87.672356;40.44996
5920;115.20634;101.84002;77.97603;72.64252;87.69058;40.45177
5921;115.21488;101.84876;77.98861;72.65526;87.70881;40.453583
5922;115.22342;101.857506;78.001175;72.66801;87.727036;40.4554
5923;115.23196;101.86625;78.01374;72.68075;87.745255;40.45721
5924;115.2405;101.87499;78.026306;72.6935;87.76347;40.459023
5925;115.24904;101.88373;78.03886;72.70624;87.78169;40.46084
5926;115.25758;101.89247;78.05141;72.71899;87.79991;40.46265
5927;115.26612;101.90121;78.06394;72.731735;87.81813;40.464466
5928;115.274666;101.90994;78.07648;72.744484;87.83635;40.46628
5929;115.2832;101.91867;78.089005;72.75724;87.85456;40.468094
5930;115.29175;101.92741;78.10153;72.76999;87.87277;40.46991
5931;115.300285;101.93614;78.114044;72.782745;87.89099;40.471725
5932;115.30883;101.94487;78.12656;72.7955;87.909195;40.47354
5933;115.317375;101.9536;78.13906;72.80826;87.92741;40.475357
5934;115.32591;101.962326;78.15156;72.821014;87.94562;40.477177
5935;115.33446;101.97105;78.16405;72.83377;87.96382;40.478992
5936;115.343;101.979774;78.17653;72.846535;87.982025;40.48081
5937;115.35155;101.988495;78.18901;72.8593;88.00023;40.482628
5938;115.36009;101.99722;78.20148;72.87206;88.01843;40.484444
5939;115.36863;102.00594;78.21394;72.88483;88.03664;40.486263
5940;115.377174;102.014656;78.2264;72.89759;88.05484;40.488083
5941;115.38572;102.02338;78.23886;72.910355;88.07304;40.489902
5942;115.394264;102.0321;78.251305;72.92313;88.09123;40.491722
5943;115.40281;102.04081;78.26375;72.93589;88.10943;40.49354
5944;115.411354;102.04952;78.27618;72.94866;88.127625;40.49536
5945;115.4199;102.058235;78.288605;72.96143;88.14582;40.49718
5946;115.428444;102.06695;78.30103;72.974205;88.16401;40.499
5947;115.43699;102.07566;78.313446;72.986984;88.1822;40.50082
5948;115.44553;102.084366;78.32586;72.999756;88.20039;40.502644
5949;115.45408;102.09307;78.33826;73.012535;88.21858;40.504463
5950;115.46262;102.101776;78.350655;73.025314;88.23676;40.506287
5951;115.47117;102.11048;78.363045;73.03809;88.25495;40.508106
5952;115.47972;102.11919;78.375435;73.05087;88.27314;40.50993
5953;115.488266;102.12789;78.38781;73.06365;88.29132;40.511753
5954;115.49681;102.13659;78.400185;73.07644;88.3095;40.513577
5955;115.505356;102.14529;78.41255;73.08922;88.32768;40.5154
5956;115.5139;102.153984;78.42491;73.102005;88.34586;40.517223
5957;115.52245;102.16268;78.43726;73.11479;88.36404;40.519047
5958;115.531;102.17138;78.449615;73.12758;88.38222;40.52087
5959;115.53954;102.18008;78.46195;73.140366;88.40039;40.522697
5960;115.54809;102.18877;78.47429;73.15316;88.418564;40.52452
5961;115.55664;102.19746;78.48662;73.16595;88.43674;40.526344
5962;115.565186;102.20615;78.49895;73.17874;88.45491;40.52817
5963;115.57374;102.214836;78.51126;73.191536;88.473076;40.53
5964;115.58228;102.223526;78.523575;73.20433;88.49125;40.531822
5965;115.59083;102.23221;78.53588;73.217125;88.509415;40.53365
5966;115.59938;102.2409;78.54818;73.22993;88.52758;40.535477
5967;115.607925;102.24958;78.56047;73.24272;88.545746;40.537304
5968;115.61648;102.25826;78.57276;73.25552;88.56391;40.53913
5969;115.62502;102.266945;78.58504;73.268326;88.58207;40.54096
5970;115.633575;102.27562;78.59731;73.28113;88.600235;40.54279
5971;115.64212;102.2843;78.60958;73.29393;88.61839;40.544617
5972;115.65067;102.29298;78.62184;73.30673;88.63655;40.546444
